Start_time, Request_Type, Latency, Response_Code
18:31:23.274666900, POST, 16.0, 201
18:31:23.274666900, POST, 16.0, 201
18:31:23.274666900, POST, 16.0, 201
18:31:23.274666900, POST, 17.0, 201
18:31:23.274666900, POST, 16.0, 201
18:31:23.274666900, POST, 16.0, 201
18:31:23.274666900, POST, 17.0, 201
18:31:23.275668, POST, 16.0, 201
18:31:23.275668, POST, 16.0, 201
18:31:23.274666900, POST, 18.0, 201
18:31:23.290682100, POST, 15.0, 201
18:31:23.290682100, POST, 15.0, 201
18:31:23.291682400, POST, 14.0, 201
18:31:23.291682400, POST, 15.0, 201
18:31:23.290682100, POST, 16.0, 201
18:31:23.291682400, POST, 15.0, 201
18:31:23.290682100, POST, 16.0, 201
18:31:23.291682400, POST, 15.0, 201
18:31:23.291682400, POST, 15.0, 201
18:31:23.291682400, POST, 15.0, 201
18:31:23.290682100, POST, 16.0, 201
18:31:23.290682100, POST, 16.0, 201
18:31:23.290682100, POST, 16.0, 201
18:31:23.290682100, POST, 16.0, 201
18:31:23.291682400, POST, 16.0, 201
18:31:23.292683500, POST, 15.0, 201
18:31:23.306696200, POST, 15.0, 201
18:31:23.307697300, POST, 15.0, 201
18:31:23.306696200, POST, 15.0, 201
18:31:23.306696200, POST, 15.0, 201
18:31:23.307697300, POST, 14.0, 201
18:31:23.307697300, POST, 15.0, 201
18:31:23.307697300, POST, 15.0, 201
18:31:23.307697300, POST, 15.0, 201
18:31:23.306696200, POST, 16.0, 201
18:31:23.306696200, POST, 16.0, 201
18:31:23.307697300, POST, 15.0, 201
18:31:23.307697300, POST, 16.0, 201
18:31:23.306696200, POST, 16.0, 201
18:31:23.307697300, POST, 16.0, 201
18:31:23.306696200, POST, 16.0, 201
18:31:23.306696200, POST, 16.0, 201
18:31:23.323711800, POST, 2.0, 201
18:31:23.323711800, POST, 2.0, 201
18:31:23.323711800, POST, 2.0, 201
18:31:23.323711800, POST, 2.0, 201
18:31:23.323711800, POST, 2.0, 201
18:31:23.322710400, POST, 3.0, 201
18:31:23.322710400, POST, 3.0, 201
18:31:23.322710400, POST, 3.0, 201
18:31:23.322710400, POST, 3.0, 201
18:31:23.322710400, POST, 3.0, 201
18:31:23.323711800, POST, 2.0, 201
18:31:23.325713200, POST, 11.0, 201
18:31:23.323711800, POST, 14.0, 201
18:31:23.322710400, POST, 15.0, 201
18:31:23.325713200, POST, 11.0, 201
18:31:23.322710400, POST, 15.0, 201
18:31:23.325713200, POST, 12.0, 201
18:31:23.325713200, POST, 12.0, 201
18:31:23.322710400, POST, 15.0, 201
18:31:23.325713200, POST, 12.0, 201
18:31:23.322710400, POST, 15.0, 201
18:31:23.325713200, POST, 13.0, 201
18:31:23.325713200, POST, 12.0, 201
18:31:23.325713200, POST, 12.0, 201
18:31:23.325713200, POST, 13.0, 201
18:31:23.325713200, POST, 13.0, 201
18:31:23.325713200, POST, 13.0, 201
18:31:23.338725400, POST, 14.0, 201
18:31:23.337724300, POST, 15.0, 201
